xB,yB
70.03023173825896,18.837126888693753
72.62508156568025,23.115231460733817
69.64415930478876,19.074439784862836
66.06614234235879,14.564417473616507
60.76736032291835,13.522285604150726
55.49551203716306,11.747517871083497
58.261717504340226,16.750056225277017
60.32378173560307,21.96205394814453
54.770273619734795,23.95965530759255
60.284500080936205,22.99126146349283
58.30224723050673,17.34441844103731
57.811819219230436,12.240119398079568
62.77373179693449,14.536998386610989
67.84767145519591,13.487161526248958
69.41591263026592,18.314393004120447
75.22499329329182,18.802471990291657
76.04376824447945,12.998507093011446
71.776899629139,10.257666096697003
70.47168569621113,15.448632804793096
74.52726086057861,19.04932055944616
77.47426230881635,23.167663225919267
78.13321132862195,28.962552506034392
78.71727655106459,23.65954245958298
73.0942631110351,21.636015929351334
73.94700659256254,16.680138227942273
68.00518390412324,17.249924747796214
71.86053041115832,20.742948615830567
73.67560918441876,15.12444019181353
70.8555446624749,19.702649115024
66.84374515657136,23.54505787636541
62.945366831259385,27.4749607592045
64.0292695793432,33.28689522122662
68.48647944252495,30.16153492487008
72.5406586849083,27.128538860485815
71.84318437371148,32.4077563591676
69.4526039038436,37.03369566152579
68.71073720797828,42.2995902072913
66.19312193558875,37.559802599151624
71.68343147009037,36.95875538704295
71.46020598198493,42.54375708209068
77.18868297005254,41.73296538132977
78.72013828205182,36.84159507494021
79.14857994648189,31.193413213897728
76.29912395385261,26.784546730981152
79.47855313233327,31.056911846931186
78.01905462868012,35.85725147073269
77.66902678389633,41.18250808418379
74.56362274703828,45.55893927279106
72.96395785883051,40.2336213749622
76.24254211793286,35.770737702999426
70.78253284145389,36.62196890257207
70.78147578394142,30.776626460219706
72.12511608193769,25.11919671908979
71.86695453842627,30.438316386275993
72.24390938205663,35.53820523014048
74.24299115894226,40.96920704837447
79.73022375879417,39.483594909006285
77.89435761375947,34.58447455660573
72.94365949270615,33.55933209183388
78.21402581116232,31.90208441456243
74.83264736633977,27.22834164967687
73.84901315500726,32.74077113294907
70.75364185364249,36.68789864119259
72.42944038492276,41.737441180109606
77.19349487795533,38.151015574448046
73.74301942874823,33.91547198072934
76.76188532485756,38.49853445313991
80.24110843339514,34.821311876253745
79.39230530823481,40.736830934004495
77.69747877226271,35.35895290070582
81.61756646633532,39.46258352291409
76.2530461899008,38.037398590922905
70.39774588655082,39.14726600160087
64.48633683884387,39.36319581378455
60.51635132037209,43.4015689661463
65.35391003178675,41.46315153725798
70.18970058155149,43.89658345538175
65.1544208163691,46.80669054855157
64.65110770832551,52.44112001528669
69.59267551905097,50.44131278366154
63.85337834103249,49.90031270253115
58.83166320373246,47.338285927749375
54.19340250190674,44.745290034446946
49.88317978738266,41.932564491375246
54.52766514156796,44.42569881204133
59.723057571093314,41.97729915852797
64.9675101528035,43.445880889913205
70.3545635339121,43.27198547777896
65.9901957985381,46.01870589226144
63.25402242989134,50.572883594468664
67.75871821343404,47.20678598032973
66.74241985190636,52.21738798526943
71.84152849345995,52.727685415156316
74.38071842458575,48.39572913346536
69.90619251862411,51.50831833183429
68.4994102091861,45.7816865511363
71.0330820190246,40.72393754083145
74.12243908886579,36.343511546217336
78.0472761667715,40.26780334166274
72.72273231845209,38.02108528125458
67.27118805677195,39.84493557432604
72.15279600091971,42.518204361988445
77.43781532931591,40.9112609814107
81.7611289813259,37.537398830355095
76.59491195084793,34.526307644425515
72.07919878459622,31.626544610970193
69.77655998749987,36.53752514024381
64.3901889774833,38.702602283746344
68.68479888808957,41.41338770085104
67.01380138693153,46.14818983626736
72.2833259001137,44.5424531888306
73.13998186808033,39.38846059407798
74.33944347896197,44.63068738795602
72.29476305216066,39.68401337495388
67.66410282860609,37.0823888579509
64.29359664837422,33.24362479954867
59.42540775026878,30.06393474422403
65.04420627810688,28.82508405550142
68.90626156316387,25.19628291429951
67.32348224375052,20.379388646692817
72.4968539295162,21.85888887059286
74.43871910402534,16.852724265628503
76.08786658080808,11.448408901461164
71.96752527909159,14.848766564096294
71.0951580060038,9.752825504188042
75.64670182399257,13.5503944488611
75.83980901037451,19.470946264677536
76.54408789495265,24.66596171688803
77.21750442686017,30.053721094392586
77.94265625274234,35.93795001174347
81.15274023943712,40.592483344802645
85.4956560509873,43.2274006160879
90.73762746335726,43.72453678626164
95.8349088678459,42.90939763416659
92.87167844667346,38.70401204854555
88.54695874530104,36.03111006271448
84.10523808062776,32.14082444484733
83.35760250695313,26.42726880315542
86.89697147829041,31.254459837803545
92.09963862341476,31.09994531718423
95.198728845803,26.355992785187116
90.03821960079937,25.28410360014827
85.43572798676169,27.436311225143314
79.96341511769188,29.546825877517513
77.4451604949038,25.172480011858042
72.03767012592323,24.857717386408368
75.74042517462154,28.50966816066476
75.55753337094266,23.502038142513683
70.05249767814388,24.32705271357748
69.85748794969761,18.746265244676508
74.53050794762854,21.34786718019831
78.03024715408174,24.98610242917372
72.89910010087013,23.740925173258802
68.31951541081104,21.32468801917868
62.85944391137204,21.284618046273636
61.92432692809539,26.709551351316627
66.99801559028069,26.07142325966006
72.33083128184329,25.59869066942948
67.80485728634288,22.998360787253617
70.10298564665356,28.004758045874667
68.2207312674872,22.92698628829758
62.62369137541137,21.299203946311238
57.81645924279174,19.875933773364455
52.39969574513048,19.67830093792541
57.43811475862018,21.572247419973536
62.74286629056704,19.388726075536677
57.64008572407897,20.8360030616035
59.77445938497921,25.592156833500333
55.29126948409348,28.351219937702858
49.741941799619006,29.813439298405157
50.70344941972641,23.942031237643423
52.23468669386599,18.725858569136335
54.955112756560304,13.956417215216693
49.45206627392136,15.982251379566172
44.222044987311975,16.391149599172635
49.82675608046816,18.084106683758147
54.96215558976563,18.02353212064911
60.46401654619332,16.23959343179929
58.62824112324649,10.823223515014995
63.625571888440604,9.787832514033852
68.04744763157181,6.7608292234515694
63.01961523677327,8.969688157149593
57.94992237367815,12.07425016821081
62.29885735536722,16.12874436825422
56.60267420596852,16.784312747654887
51.07975084749471,17.720498305208803
46.040525768425084,20.83591436081276
51.996922937596494,20.331201027898903
50.37200296487685,25.70680232261545
51.773992865706155,20.150519971194754
55.05841024378033,15.379527386439975
57.641067489324925,10.112654707780194
51.79455833206935,11.19595444730524
47.503527526043236,7.480468190917002
50.62809412321116,12.463592980842424
47.492874466436234,7.993137133017345
46.29276937573675,13.001139431822576
43.682211666700454,8.318187064748887
49.10533098413331,8.604328087921854
46.88189911388568,13.492356287841032
42.8252229265147,16.464572052960648
45.697638226688916,11.478277242567753
44.80375498804854,6.102871552920854
49.630807506726086,2.807082512689314
43.84634124428968,2.369374429668733
38.71153538196084,1.3686078982932384
33.29656687953856,2.4913830038758684
30.328777394245023,-1.594238440004494
24.790391211529283,-0.30278963938850234
20.073287353859016,1.6298917216063116
16.421976965246074,5.912817265742078
17.206344718855746,0.9013938513778923
17.68139508710257,-4.7801627443148105
22.083817553664225,-7.605175699297964
26.980027426583053,-8.979072785416163
32.231726920606704,-8.775275632606348
27.66755685656604,-5.625244490787889
22.78218018505847,-6.947854455660708
17.382237772280988,-7.5278499442325035
13.211844129294462,-11.40201409801257
18.757204940822565,-12.951405871427536
20.931388785211794,-17.844163759852513
24.435381326180604,-13.308113005132387
29.57448523819393,-16.352946894468232
30.837031604808722,-10.978963720020374
36.09882778926338,-9.347155962186257
40.271806351217776,-12.961809457466533
41.69222897952632,-18.306658722202666
37.27848830025931,-22.038140950819827
41.524800478685734,-18.798252661508204
47.10339137222998,-18.598685219906002
50.964825475072814,-15.177958383010898
50.44942714520252,-9.623508966980694
54.51575586914772,-13.413562989766726
59.62629865317903,-13.121614107646257
63.70925456215262,-16.90350127231159
68.5857383372549,-19.954208277967155
64.29491052441384,-16.67206892707375
60.04841702823354,-13.881763989899556
56.612571533687124,-10.209905665803934
52.076472017891426,-7.286540750299047
49.58571662989023,-11.805143346629176
53.90609763443062,-8.113779823864286
56.45575592771238,-12.998867234064905
61.73041855478095,-10.704623931434828
61.199882538068046,-5.206903446848664
66.41725575316255,-3.8898115008953456
64.02139395041708,-9.18329161767266
59.8401845356526,-5.745836574092536
64.05651320088185,-3.0546166335887808
64.23027097240654,-8.904793757267612
65.36013785680579,-14.392863622159355
66.99592345316132,-19.128389844332244
63.23379878558117,-14.6424251038408
63.67132500127482,-8.923465691993485
62.967119052268984,-3.522696986390029
61.888410470727926,2.1481854990669706
56.76491101820248,0.9618216797328678
60.83766269290967,4.146848674776953
61.55348553477186,9.198412996698323
57.472349070604935,5.339322256707336
54.29891612657904,10.051583802082021
55.15011586343727,4.7040953765033295
54.34578545797063,-0.9968649950407027
54.67577078523223,4.662749626735936
57.66096196605666,9.471993970220698
59.345354193820356,14.246013466698805
53.90944877437448,11.730054037460242
50.42246609892816,7.6425568532626755
55.5428632929391,5.706757702792274
50.63429744680723,8.479611064194414
56.195694156351266,8.502372203295078
58.66551831291773,13.505749404705373
54.46430565074342,10.116459028722712
49.2707667115288,8.02492886355941
46.164472214798806,3.626387676734689
43.81747120103487,-1.107866610964022
38.60522836128208,0.7263298540155247
34.15377115131563,-1.6065763466960816
29.43229730976394,-3.9046092186973635
35.24161850783129,-2.906142133833882
38.03660335130781,1.6714683446158216
40.29212645458509,6.705997120761257
44.73992527471082,4.095249949924337
39.69109570229672,2.8433456881560843
34.05328988349471,3.396361991622319
28.9780322422148,3.4757350763300963
32.83857731648565,7.145679537981987
38.1073156417904,8.505784189033665
38.33406328569528,13.71946691926357
34.35249893050377,10.669353931479804
39.452324757756024,11.940266918837459
44.524278300789064,11.353357153767309
44.38041752187386,5.798449532087141
39.55496680894713,3.993180398030651
42.447120349841825,8.538073180760007
40.64738044770919,13.634972892519247
44.98316703026629,9.78757817328422
50.309207120529365,7.435882042565268
47.364304788559274,11.76663505984438
43.285232733498965,15.506782279109338
38.428107421019654,17.0010991364329
36.65206325469246,22.203605230493018
35.44122367522547,17.27216577936413
30.309858586433254,17.58397794619638
34.1418352936754,21.297812931409652
32.67284951951674,26.102039342279113
37.158734679150086,22.908510073845882
42.56186973196227,21.236620594472445
37.399514935105955,22.430533885939138
32.9731626937685,18.73742255064923
28.493691424616358,15.553841811043556
31.68478079349778,19.886298342071367
31.369694341914066,24.924130899568027
35.93557162480262,22.493809812609854
39.277191078351066,17.799114456233372
35.899669319099196,13.472932643217758
30.47832888016052,12.617186224555246
26.328811558069393,8.9040425307315
22.461022662609658,12.883287209113682
17.80534960560061,15.495989724472077
17.99712828009139,9.9893382484698
23.095171493330447,9.210904919898983
26.771343233599257,12.817864471295481
31.455317911243423,16.171379611705703
34.02413743730236,10.991842341412802
37.04405887873375,15.652346543097895
35.67986006124928,10.03553473256627
31.51640249632281,6.911126302904438
30.824408527125968,12.268455783354089
29.397221056714315,7.1153262670765445
33.21952352498013,2.994213371451874
27.790651104145535,0.6357195757519265
30.6442340180333,5.7603808846594635
36.12974780718388,5.852442089816645
31.353815867837184,3.961454413137956
25.817431754823307,3.730517476377043
20.842261303737033,2.7917574846712996
16.662858795089655,-0.7888348820461561
22.55573206432103,-1.9111969794955108
28.002480966593538,-3.8431132975635514
32.93047278660171,-5.728018118269321
27.475545947438825,-7.878789826598936
24.87756761698262,-12.392452585457367
21.37054301678332,-16.042064362354356
19.196494399196748,-20.972339637637567
22.807555360696114,-16.22970992418832
27.69848340216852,-14.306277212281241
32.79052694160127,-12.759006283259652
28.74784694345663,-8.64281419630385
27.595434032966367,-14.062956203196189
27.917885095986254,-19.466602525295272
24.195187942611987,-23.263945489632366
24.736799603735193,-28.79163110648752
27.737722877678177,-33.49468670628044
31.427636986647116,-37.560234609011204
28.720372050806255,-33.19882276944908
24.847764976987712,-36.78274516607867
26.476892589687957,-31.129951235637286
31.93052518611876,-32.60365097139428
30.206024011962374,-27.094934226704833
30.00937817096343,-22.022754173492572
30.43472525002239,-27.96997578200479
29.176816830245745,-32.9314800288598
29.121844772602234,-38.921196615084014
32.85772903500109,-34.302836942332334
37.734786616354555,-30.933996073905
32.10266453428927,-32.670511182071905
34.52689340804149,-37.904961533184235
29.446155589863274,-35.32374853889493
34.02720559584908,-38.279683448836714
36.80430180169451,-43.33282194531201
32.90872305942996,-46.606018816564685
32.633887973011085,-40.87905641799642
36.23353284401007,-37.29839348030032
41.14398624587622,-35.39370116197702
37.96063709310943,-40.3549008987884
37.65079307718448,-45.965561783587795
36.71761236771368,-51.26743844209115
36.366328962859654,-45.90710388987285
36.2786016169966,-40.48974143478466
37.005760095648974,-35.38073966490241
41.15631857723843,-31.322993588144957
43.05976590460809,-35.99962401512286
39.88442590779368,-40.171310464330965
42.16890243129701,-35.124842179163615
44.01354331056157,-30.351608753092876
48.938946306977414,-26.930462516961928
52.92999329743511,-22.746492151338934
54.9262070175832,-17.580187772954798
54.79642315646604,-23.456817031940002
54.91141500309013,-28.61178430148757
50.41416077125065,-26.289038125905208
53.39574612282761,-30.36965484031984
52.47539281092572,-25.112020548737508
50.77885773006145,-30.70057976346218
46.44899973476308,-26.60715882260319
45.43029687240002,-21.34120670678829
41.46213308236374,-17.37651604076113
45.23044119547158,-21.480258612146777
50.48690043904841,-20.76011730058337
50.56213171427109,-26.626391512846382
53.78403167059956,-30.605587219455582
48.02516631492431,-32.14926537314
51.13740409602105,-36.69349200955969
54.40005075715814,-32.57213399530433
52.00383687814046,-27.490578631735957
47.046895704479084,-29.172543644894404
42.812046050741785,-25.545867904694656
38.30950920166789,-22.669114560961404
39.01466113398364,-17.44657170087696
42.80427272204794,-13.865852346210202
43.53087373521932,-19.54571019918944
37.552850768836905,-19.95379067987446
32.45561564196917,-22.31507276020544
27.135642037139842,-24.838505814993585
27.969115329366943,-18.940190594449444
33.15416061538815,-21.735243714870002
37.7836893050554,-18.89823766164499
35.527005859463166,-24.322382417419984
31.116520914727918,-27.154027547797895
26.089710463753544,-28.06868622557638
30.06978547024535,-23.962219731013036
35.43898463694015,-24.313739833036266
37.697948155735816,-19.574070038343645
38.009349783381126,-13.909213554665273
35.929341584066634,-18.95258708929371
30.63807846040663,-20.44671540953609
33.53348597892401,-15.474537660676557
28.376484518837888,-17.671691033215346
23.44000641881471,-20.62987248258869
24.115709897345724,-14.741556251140373
19.264405634087232,-16.309821468375514
15.764031196697001,-20.10116210371141
10.257173275150521,-20.89662944439011
15.492493030355377,-19.346145996983793
19.059253743725208,-23.431236229902456
13.84955744807549,-23.41256775523956
10.467181029255144,-27.26364251593771
10.943208334407002,-21.458122689342403
16.421592564002047,-20.915198662116076
20.56888034122632,-23.70881601211137
20.54665547581824,-17.960514437648136
14.960945107939338,-19.189170491546527
19.64000141041369,-16.498859029076513
25.192618724289407,-17.95489945265883
19.536981337724235,-17.7610414795168
15.753811635531974,-21.226728530316244
11.710896293715908,-17.874605426256515
7.710046945485005,-21.98551533297315
2.227763013650364,-24.33207381200339
1.013443703240505,-29.472341166421046
6.546592233728459,-27.181948886318505
11.356339622361968,-25.66249403990658
10.555231945555246,-19.72061727476002
6.395025045225875,-23.74570128971063
8.228127010998215,-29.149293118907792
13.73720360506136,-27.19687991412806
17.48793664511155,-23.064218273853577
23.34126833021076,-22.577289720206398
23.925775096432666,-28.539956940550287
19.001503824161148,-29.49809630482496
21.75779042525111,-24.179576038165195
25.056436803120373,-19.504941532253554
28.039028060353452,-14.85284842924447
33.009396654721044,-12.248061759568053
27.54597246758041,-10.9547256586641
23.00705451839804,-13.729245134510094
17.473535455849678,-12.601069203979824
12.289333670989166,-12.12496523614419
16.736495032253575,-15.583665551785991
22.090048504093996,-15.121261225019685
18.05913669427755,-11.00754564122407
20.808718501358907,-15.583128564048732
25.95166307358697,-14.732595699097299
29.190030600046207,-10.75257295006832
23.70965058615571,-12.504495070353677
20.970694876373763,-17.270961614254684
15.757595650928343,-20.230307081508144
19.7876786346566,-16.920008587856266
25.2332437225469,-14.822009324230986
27.524402298534802,-9.953731544038888
23.54859823839988,-14.34584568662381
19.622741368127183,-10.080365023810987
14.992169935332178,-7.273544081720061
14.912477161603567,-12.653001065888876
19.558043666849887,-9.38627901615859
20.647330585124564,-14.982792542192271
19.954311889710844,-20.897075063405406
24.65859058350144,-18.011062327410137
26.791093414972927,-13.235898243923703
24.581843632479767,-18.0393583688618
20.881193669599217,-22.687613396054463
15.961506016903503,-24.65031983715701
21.272628616200393,-24.49646688511272
16.14485031965278,-23.708966572613022
19.88843194511865,-19.86130037001687
24.453437617020825,-17.45223603443132
30.13473114575122,-18.824786892686458
34.889751992655306,-16.5823984501871
34.16537272864212,-11.2399386674226
30.387679775044308,-15.33938846400668
32.49918468420322,-20.46287418027083
31.276556389103106,-15.300913241237957
31.23399625600583,-10.243859577792445
35.291450544738595,-5.990209510167642
40.2896672251415,-4.249500783234104
37.18354001819777,0.24689616761304123
33.69508820893332,-3.684887719334465
32.91188412461855,1.6968578461826795
29.487339758299466,-2.0097563986331295
33.204177994918645,-5.770673667587998
35.40121493742972,-0.9448896924731418
40.58143593237312,-3.481785023615699
35.38603696588018,-4.20724139284065
41.26282248270956,-4.614462577734003
42.20791271867404,1.1009068757941103
42.21528631508287,6.706629932330083
42.147023559721326,11.794325221645718
47.110912115397625,8.863138220536683
52.58379996104171,10.269117195640789
55.39985112918768,5.9494931124127675
53.40843979158735,1.2142328751877196
56.93883141094795,4.849235810079772
62.0241850925868,6.941226554052987
62.09422732967924,0.9775867352943646
61.094283306640925,-3.98537500893915
61.46410885896304,1.5035918666761203
59.45811558677121,-3.911840461272602
61.338903199338354,0.8587063991448369
65.37059279507152,4.658614459385337
70.32184841297367,5.9362819090489705
68.33338101490892,1.097131146993389
71.63253368676024,-3.7098368196548677
76.85545784391242,-5.6740824755053625
72.72787392071919,-1.886411602159424
67.22157333115166,-3.4713847436163947
62.09938985147335,-1.8018058482806762
64.96689935478538,3.264133014597521
66.06477076100646,9.14126272888583
69.49331561626664,4.872771984850995
71.05381459543871,-0.18343431859739656
69.51626475272356,5.161751394162021
66.70063523958139,10.081743032953229
70.78443992057885,7.027024765711703
75.77967239988651,3.783803682975871
74.5032767850443,9.192398810402121
79.16521070581908,6.482956083405151
77.21630511353685,11.353417989351307
75.07559320389373,16.01454878202457
72.94970417780381,21.47395000917056
67.72118387371187,20.059641283549503
63.0248916771832,23.006275699003872
61.803776384976565,17.955667718529487
65.68541648396105,21.455181063432633
66.15556686691669,16.458820880385787
61.29950835787105,14.742815735949762
60.7984609498642,20.544796629219867
58.366196537584514,15.184491504959142
62.66323535335594,18.194648803740243
66.3110924366748,21.949071248548368
64.30109886199101,16.64387421369603
60.70161549774227,12.26745436256073
56.544828606002326,15.592201899797894
51.80013054181397,13.776869173772738
53.035975182590164,8.786063920827768
57.829626748454785,12.019770567236485
58.66287605407071,17.22934824013803
53.88558521252932,14.139498262638948
55.16982190551815,19.326696976223143
55.854793458842444,25.09050275857498
55.19771421116131,19.48770623513049
50.89056606060497,22.136020760019818
50.261893047047536,16.36419071840485
50.71341336486741,21.92785481680164
55.46074049361087,24.33741544946269
50.17529529729774,22.818306322645398
48.23399343658045,17.586900177570616
52.97438424742009,19.60641645114721
47.59000133912054,17.056120232614195
41.91197808187833,16.400025659570318
41.90715561640298,22.14712380015021
47.13073487251914,24.917648602019725
42.178302172180395,26.958294250621442
36.729625458852006,27.12604371267312
41.88701571919347,25.147507831658277
46.84267701108969,27.708155338268366
42.15412173995294,24.142293730647502
37.66811572849645,28.042331033776517
32.669597643045705,25.90565223909118
27.055349788052112,24.862422940332923
32.544342500520706,22.73603545232787
38.087786750680436,22.720424056520795
33.43474337449084,20.23605997679232
38.86463157043798,22.38213753242699
42.99958523501277,18.936741735892273
39.661378259702246,15.013282478303253
33.867162105869966,14.748685501320487
29.813413662998865,18.39403221237138
24.02232940677665,19.085138798485918
20.62773410482375,14.888592863708567
24.23047414814555,10.855501487682027
22.61983115312987,5.712275832178649
17.170760237821376,7.004743760357963
12.646040373964802,10.458611427051315
17.845272396259357,9.981639104861916
17.620044019092624,15.386927683983536
21.466537611633555,11.695046662732596
26.875014052757944,10.388821633420012
27.88479938940256,5.1594976218868975
21.927410259621993,4.980451587696592
21.14347985985081,-0.5055858168935341
26.2176300249493,-3.5796905775479044
30.292616140767983,-6.668346385963404
25.595084171403748,-9.38645701066104
29.978747370087106,-6.95134690672015
30.538655824591977,-1.759786937222799
35.74234941831259,1.1078177227541244
31.63269465966314,4.609143723954075
37.47862096260982,4.724578826248778
33.665934471594454,0.8175080510669868
28.229548653050294,2.1043236937260765
22.891223599913538,0.08413922841499222
27.203049144344185,3.047957996622424
29.021596674121874,8.527421910177988
32.34807256363543,12.514812399636092
28.330262976254595,9.074593419510927
23.746512522998604,11.773850934870786
17.983725725997854,10.362956560928058
23.415749757160768,8.670433959786314
27.502093431084653,11.772625283980204
21.8472384446226,10.775000542506918
26.10840524180425,14.760455334534983
30.742964514732947,11.12515006739459
26.095129097144234,14.651557383098693
21.231174743694293,17.530933197638873
26.194187322427645,16.40106721023809
31.912020147903903,15.957972923953236
36.26273148258053,12.462850356454751
40.97509532071056,15.000596341135559
36.02526324653947,16.298191063085937
31.101497848002737,18.505933314262865
33.9888029326079,23.198461361609375
39.81628648562254,23.843771874347098
41.36226107428682,29.00039062977309
39.08582835416947,24.316823451405302
33.8278159374082,21.863741341866767
28.989447814106516,23.202450907949025
33.99534540207455,25.944992425569016
39.60387843143128,26.49440586567397
34.164775583298905,29.002662927350087
28.282271367568693,28.219435258734215
24.40536065884774,23.943228104649275
28.819538471366855,20.25285664839632
24.891885853072342,23.762528692802118
28.84107972978543,28.160367301395407
33.871522128129314,29.63281783566487
28.219790064500124,27.80728674769822
34.055619591251194,27.986524428354837
38.433943278850265,30.721212032832703
43.123902264194044,32.85642782104475
38.70761742970816,36.54363956617766
33.159957549329555,36.05914325845607
27.260340751813942,35.70625762792929
21.87952066231754,36.67474564225137
17.53993937248336,39.576071994590265
19.29523938049235,34.390224707129626
24.85862090753547,35.679391501221616
30.79225988183711,35.937347366286026
26.83573047904258,40.41253668185639
29.743016548143604,35.36036378547745
34.10500422023476,32.723922593649874
38.90851808762037,29.6338356508832
37.23362170480445,35.37353615520833
32.34218953712323,32.06966209247533
27.021876428924138,34.56208789733331
22.885195796258145,37.843150442597995
17.174079622452243,38.8795896262173
22.68317507055823,37.720240465239115
28.337713748128124,37.30355409496693
28.902791018377144,43.009757403260835
27.878643817350163,48.561247847094904
22.44236755942694,46.80062289915314
24.604476826365772,51.91236903569096
19.213350098577262,52.54340581699822
24.539294753059984,54.19869574154248
21.41390592943456,49.12171867812025
26.77853669767204,51.41476112556655
21.31098805547964,51.7644761656081
26.866873367766857,53.23312468039616
31.55718458251622,56.74811200808468
35.466159272098004,60.48332423741006
30.431438172351044,57.705912534125034
34.81274955804688,54.441483028622024
39.39125628697626,57.8255388630581
44.53021788365055,57.631227503657236
49.38990002297935,55.7281051886875
43.97953595458962,55.509401512915424
38.31463468498449,56.100073107403766
43.091582704861864,53.863144303826736
46.94235114964632,49.416912571008865
52.39989212187662,49.324787174053206
57.319786998791,48.15019080395271
63.11386198840872,48.28459968498
58.740846901396566,51.78017814196642
63.91786391594363,54.20915617930533
58.50620023368291,56.2403813799689
60.00911539655851,61.25431588229928
62.55215559118533,66.16333171749257
62.40007738238957,60.22323620630259
63.19797318662609,54.61616716696315
63.89357251162325,49.26404861101786
61.96144024381318,44.58260732530959
59.38464610267193,39.91384828497992
65.19427213211247,38.54278630380053
66.70195082879503,32.82607691670593
61.356565785105936,33.64650789511693
56.03160919153871,33.84082906339684
60.31847229670527,30.36697167113147
65.98062970452446,30.627084618877902
71.17631206888142,30.788792822415296
66.16031309677423,30.329705525651452
65.62406772675209,25.10036979024376
70.16180229328069,28.18412944562636
64.36808112052259,28.919343378290375
69.1444018906772,26.641106303479738
74.6975333713873,26.132719662858925
77.15039943486413,21.079560790317878
82.3308143231776,22.73162336178922
86.81014215411103,26.00478721042258
92.47618312183187,24.370598988534383
87.05577334234482,22.045988250347914
83.546961831,26.25634225571448
78.51382039930799,25.59201540283785
83.79471337270334,25.04284289105796
89.43192256930985,25.623429383757973
88.19048079172728,20.06511131283925
91.95259149716817,16.502074934647627
88.78361400512901,20.740700844334306
88.87749947818807,14.97294023213599
94.4440480400899,16.192770041938555
97.45235569183865,20.66601732924825
92.1301885611634,22.937136861327115
92.49559011736325,28.164982472129317
88.68167591089956,24.381321264637204
86.49948512135893,18.953095564325
87.93882986993584,14.00680236356373
91.03389736509509,9.427656603526449
86.81627645780272,6.563065652744083
82.14216503912102,3.9036563868048737
81.35610865732592,-1.8254972458685832
86.65635534683452,-1.7406550627214261
90.09630322638569,2.2443279786508303
86.70511335527827,-2.5712059675831243
81.32733518819654,-1.9165677524484872
79.56345525029792,-6.851893914780703
74.77942274309936,-9.927947190460852
77.02076904819884,-5.26382691361958
81.12727654566056,-8.776400131992393
